,index,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message,profit,log_profit,log_production_budget,same_period_indicator,same_period_profit,same_period_rating,same_period_budget,same_period_movie_id,avg_search_index
1444,1738,181,781.0,21667,tt2884206,movie,I Origins,I Origins,0,2014,\N,106,"Drama,Mystery,Romance",i origins,2014-07-18,I Origins,1000000.0,336472.0,852399.0,Fox Searchlight,R,Drama,1,7.3,131323.0,35.34615384615385,,-147601.0,18.88976144743311,13.815511557963774,1,19.360816389503228,6.4,17.61596181023532,"tt3890058,tt1956620",18.192307692307693
1445,1739,182,782.0,9403,tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,0,2010,\N,108,"Horror,Thriller",i spit on your grave,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,Anchor Bay Entertai…,R,Horror,1,6.2,90812.0,18.46153846153846,,-471529.0,18.887732972095534,14.375126917328105,1,18.88220659613115,6.1499999999999995,16.297035178948246,"tt0804497,tt1319716,tt0872230,tt1266029,tt1423995,tt1028576",21.96474358974359
1446,1741,184,784.0,11847,tt1418377,movie,"I, Frankenstein","I, Frankenstein",0,2014,\N,92,"Action,Fantasy,Sci-Fi",i frankenstein,2014-01-24,"I, Frankenstein",65000000.0,19075290.0,74575290.0,Lionsgate,PG-13,Action,1,5.1,83166.0,6.903846153846154,,9575290.0,18.948807580849788,17.989897843244524,0,0.0,0.0,0.0,,0.0
1447,1742,185,785.0,2090,tt0343818,movie,"I, Robot","I, Robot",0,2004,\N,115,"Action,Mystery,Sci-Fi",i robot,2004-07-16,"I, Robot",105000000.0,144801023.0,348629585.0,20th Century Fox,PG-13,Action,1,7.1,565003.0,14.678571428571429,,243629585.0,19.816008149009754,18.46947091764561,1,18.958583407496555,7.4,14.978661680269905,tt0390221,8.892857142857142
1448,1744,187,787.0,23359,tt3416828,movie,Ice Age: Collision Course,Ice Age: Collision Course,0,2016,\N,94,"Adventure,Animation,Comedy",ice age collision course,2016-07-22,Ice Age: Collision Course,105000000.0,64063008.0,403092412.0,20th Century Fox,PG,Adventure,1,5.7,72556.0,6.076923076923077,,298092412.0,19.94258149683377,18.46947091764561,1,19.532106705738304,6.3,15.424948670398354,tt4786282,7.403846153846154
1449,1745,188,788.0,14542,tt1667889,movie,Ice Age: Continental Drift,Ice Age: Continental Drift,0,2012,\N,88,"Adventure,Animation,Comedy",ice age continental drift,2012-07-13,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,20th Century Fox,PG,Adventure,1,6.5,220190.0,6.1923076923076925,,784765137.0,20.666446923352083,18.369387460091133,0,0.0,0.0,0.0,,0.0
1450,1746,189,789.0,7115,tt1080016,movie,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,0,2009,\N,94,"Adventure,Animation,Comedy",ice age dawn of the dinosaurs,2009-07-01,Ice Age: Dawn of the Dinosaurs,90000000.0,196573705.0,859701857.0,20th Century Fox,PG,Adventure,1,6.9,258636.0,5.480769230769231,,769701857.0,20.650374509918226,18.31532023940565,1,19.331557581543294,7.15,17.787534982649635,"tt1078588,tt1152836",5.221153846153846
1451,1747,190,790.0,2858,tt0438097,movie,Ice Age: The Meltdown,Ice Age: The Meltdown,0,2006,\N,91,"Adventure,Animation,Comedy",ice age the meltdown,2006-03-31,Ice Age: The Meltdown,75000000.0,195330621.0,651899282.0,20th Century Fox,PG,Adventure,1,6.8,291383.0,5.326923076923077,,576899282.0,20.417961782741774,18.132998684833918,1,18.902205650842703,6.599999999999999,15.401939723800579,"tt0439815,tt0393109,tt0466856",47.13461538461539
1452,1748,191,791.0,2528,tt0396652,movie,Ice Princess,Ice Princess,0,2005,\N,98,"Comedy,Drama,Family",ice princess,2005-03-18,Ice Princess,25000000.0,24381334.0,25732334.0,Walt Disney,G,Comedy,1,6.0,28514.0,7.461538461538462,,732334.0,18.895251023908223,17.034386422832473,1,19.125182564813475,6.1,17.26938823245534,"tt0348121,tt0377109",13.278846153846153
1453,1749,192,792.0,20510,tt2718492,movie,Ida,Ida,0,2013,\N,82,Drama,ida,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,Music Box Films,PG-13,Drama,1,7.4,59928.0,86.46153846153847,,12698355.0,18.967057023673796,14.771022387607022,0,0.0,0.0,0.0,,0.0
1454,1750,193,793.0,16780,tt2024432,movie,Identity Thief,Identity Thief,0,2013,\N,111,"Comedy,Crime,Drama",identity thief,2013-02-08,Identity Thief,35000000.0,134506920.0,175361578.0,Universal,R,Comedy,1,5.7,139271.0,5.173076923076923,,140361578.0,19.520497570207045,17.370858648025116,1,18.878105597320353,6.1,14.508658238524095,tt1272886,69.15384615384616
1455,1751,194,794.0,2460,tt0387808,movie,Idiocracy,Idiocracy,0,2006,\N,84,"Adventure,Comedy,Sci-Fi",idiocracy,2006-09-01,Idiocracy,2400000.0,444093.0,500296.0,20th Century Fox,R,Comedy,1,6.5,176931.0,7.288461538461538,,-1899704.0,18.87874018073581,14.690979711984752,1,19.072614832690142,6.9,16.300417291085605,tt0479884,31.78846153846154
1456,1752,195,795.0,10945,tt1355630,movie,If I Stay,If I Stay,0,2014,\N,107,"Drama,Fantasy,Music",if i stay,2014-08-22,If I Stay,11000000.0,50474843.0,78356170.0,Warner Bros.,PG-13,Drama,1,6.7,127227.0,9.461538461538462,,67356170.0,19.242028381038246,16.21340592167173,1,18.8342395302728,5.925,16.661072427698006,"tt0458481,tt1085492,tt2247476,tt1460798",28.041908563134978
1457,1753,197,797.0,3057,tt0465502,movie,Igor,Igor,0,2008,\N,87,"Animation,Comedy,Family",igor,2008-09-19,Igor,22000000.0,19528602.0,31013349.0,MGM,PG,Adventure,1,5.9,24121.0,67.63461538461539,,9013349.0,18.94548826385032,16.906553056777135,1,18.988636246219535,6.35,16.961295171261952,"tt0864761,tt1046163",5.759615384615385
1458,1754,198,798.0,2314,tt0373024,movie,Imaginary Heroes,Imaginary Heroes,0,2004,\N,111,Drama,imaginary heroes,2004-12-17,Imaginary Heroes,10000000.0,228524.0,290875.0,Sony Pictures Classics,R,Drama,1,7.1,9929.0,12.58,,-9709125.0,18.828083147624408,16.118095750958318,1,19.16107254177672,7.128571428571428,17.35244443912515,"tt0371246,tt0377062,tt0427498,tt0290002,tt0405159,tt27731623,tt0395169",10.801512605042017
1459,1755,199,799.0,5053,tt0780567,movie,Imagine That,Imagine That,0,2009,\N,107,"Comedy,Drama,Family",imagine that,2009-06-12,Imagine That,55000000.0,16222392.0,16222392.0,Paramount Pictures,PG,Adventure,1,5.6,15616.0,14.307692307692308,,-38777608.0,18.613137375259402,17.822843761378564,1,19.125580447273332,6.4,18.5159909328476,tt1111422,6.365384615384615
1460,1763,51,1651.0,2155,tt0356680,movie,The Family Stone,The Family Stone,0,2005,\N,103,"Comedy,Drama,Romance",family stone,2005-12-16,The Family Stone,18000000.0,60062868.0,92357499.0,20th Century Fox,PG-13,Comedy,1,6.3,71880.0,10.73076923076923,,74357499.0,19.27235828523459,16.705882371415992,1,19.03992110387265,6.0,17.248977239778547,"tt0384686,tt0452598",12.76923076923077
1461,1770,80,1680.0,9149,tt1226232,movie,The Greatest,The Greatest,0,2009,\N,99,"Drama,Romance",greatest,2010-04-02,The Greatest,6000000.0,115862.0,117796.0,Paladin,R,Drama,1,6.6,9354.0,78.17307692307692,,-5882204.0,18.853227783563494,15.607270193858982,1,19.19157240749641,5.35,16.811242881518265,"tt1391137,tt1294226",9.067307692307693
1462,1771,81,1681.0,2473,tt0388980,movie,The Greatest Game Ever Played,The Greatest Game Ever Played,0,2005,\N,120,"Biography,Drama,Sport",greatest game ever played,2005-09-30,The Greatest Game Ever Played,25000000.0,15331289.0,15468266.0,Walt Disney,PG,Drama,1,7.4,32814.0,6.730769230769231,,-9531734.0,18.829262769422773,17.034386422832473,1,18.876116134730413,6.25,15.72355773124865,"tt0385890,tt0378109,tt0367089,tt0379786,tt0361715,tt0395543,tt6412882",15.881868131868133
1463,1772,82,1682.0,5971,tt0990407,movie,The Green Hornet,The Green Hornet,0,2011,\N,119,"Action,Comedy,Crime",green hornet,2011-01-14,The Green Hornet,110000000.0,98780042.0,229155503.0,Sony Pictures,PG-13,Action,1,5.8,163547.0,5.903846153846154,,119155503.0,19.447279546524296,18.5159909328476,1,18.88050627957633,6.1,16.60725885107691,"tt1056477,tt1578275",13.336538461538463
1464,1773,83,1683.0,19419,tt2403021,movie,The Green Inferno,The Green Inferno,0,2013,\N,100,"Adventure,Horror",green inferno,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931569.0,High Top Releasing,R,Horror,1,5.3,47988.0,6.4423076923076925,,11931569.0,18.962607106777675,13.815511557963774,1,19.580660725410898,7.0,17.690928630080492,"tt3488710,tt2510894,tt2361509",24.083333333333332
1465,1774,84,1684.0,2487,tt0391198,movie,The Grudge,The Grudge,0,2004,\N,91,"Horror,Mystery,Thriller",grudge,2004-10-22,The Grudge,10000000.0,110359362.0,187281115.0,Sony Pictures,PG-13,Horror,1,5.9,149491.0,9.19047619047619,,177281115.0,19.636427312695275,16.118095750958318,1,19.348082293450403,7.5,16.648723960844016,tt0375063,25.428571428571427
1466,1775,85,1685.0,2817,tt0433386,movie,The Grudge 2,The Grudge 2,0,2006,\N,102,"Horror,Thriller",grudge ,2006-10-13,The Grudge 2,20000000.0,39143839.0,70743839.0,Sony Pictures,PG-13,Horror,1,5.0,51022.0,11.173076923076923,,50743839.0,19.166153925474816,16.811242881518265,1,18.877387062868713,6.5,16.806179323639356,"tt0419946,tt0420609,tt0483726,tt0430431,tt8408064",19.934615384615388
1467,1776,88,1688.0,14719,tt1694020,movie,The Guilt Trip,The Guilt Trip,0,2012,\N,95,"Comedy,Drama",guilt trip,2012-12-19,The Guilt Trip,40000000.0,37134215.0,41294674.0,Paramount Pictures,PG-13,Comedy,1,5.8,38304.0,5.403846153846154,,1294674.0,18.898743529531274,17.504390037078213,1,19.263277874466542,7.033333333333334,17.573521768764994,"tt0790724,tt1790885,tt1792647",6.9743589743589745
1468,1778,90,1690.0,7731,tt1119646,movie,The Hangover,The Hangover,0,2009,\N,100,Comedy,hangover,2009-06-05,The Hangover,35000000.0,277322503.0,465764086.0,Warner Bros.,R,Comedy,1,7.7,826128.0,4.846153846153846,,430764086.0,20.19692731970551,17.370858648025116,1,18.67956698247824,5.3,18.420680753952364,tt0457400,5.0
1469,1779,91,1691.0,21661,tt2882230,tvEpisode,The Hangover 3,The Hangover 3,0,2013,\N,\N,Talk-Show,hangover ,2013-05-23,The Hangover 3,103000000.0,112200072.0,362000072.0,Warner Bros.,R,Comedy,1,,,9.25,,259000072.0,19.85338165211074,18.450239555902648,1,20.039591937294652,6.6,18.655682566700232,"tt0848537,tt7813262",38.557692307692314
1470,1780,92,1692.0,11768,tt1411697,movie,The Hangover Part II,The Hangover Part II,0,2011,\N,102,Comedy,hangover part ii,2011-05-26,The Hangover Part II,80000000.0,254464305.0,586464305.0,Warner Bros.,R,Comedy,1,6.5,524229.0,4.788461538461538,,506464305.0,20.317497141760352,18.197537205138154,1,19.475463183515146,7.0,17.331172223838063,"tt1302011,tt0478304,tt12049182",13.064102564102564
1471,1782,94,1694.0,19432,tt2404463,movie,The Heat,The Heat,0,2013,\N,117,"Action,Comedy,Crime",heat,2013-06-28,The Heat,43000000.0,159581587.0,229727774.0,20th Century Fox,R,Comedy,1,6.6,179135.0,38.42307692307692,,186727774.0,19.664050519935603,17.57671069691365,1,20.780795638035798,7.3,18.146243911408497,tt1690953,5.557692307692308
1472,1783,95,1695.0,12291,tt1454029,movie,The Help,The Help,0,2011,\N,146,Drama,help,2011-08-10,The Help,25000000.0,169705587.0,213120004.0,Walt Disney,PG-13,Drama,1,8.1,482475.0,41.38461538461539,,188120004.0,19.668057820248453,17.034386422832473,1,19.38913424559463,6.475,17.69174237464467,"tt1488555,tt1318514,tt1622979,tt1622547",4.899038461538462
1473,1784,96,1696.0,2972,tt0454841,movie,The Hills Have Eyes,The Hills Have Eyes,0,2006,\N,107,"Horror,Thriller",hills have eyes,2006-03-10,The Hills Have Eyes,17000000.0,41778863.0,70355813.0,Fox Searchlight,R,Horror,1,6.4,180464.0,4.288461538461538,,53355813.0,19.178471818222995,16.648723960844016,1,19.0472797587243,4.4,17.909855136853043,tt0393735,8.865384615384615
1474,1785,97,1697.0,3045,tt0464049,movie,The History Boys,The History Boys,0,2006,\N,109,"Comedy,Drama,Romance",history boys,2006-11-21,The History Boys,3700000.0,2730296.0,13447998.0,Fox Searchlight,R,Comedy,1,6.8,21298.0,22.923076923076923,,9747998.0,18.949825536410184,15.123843647884687,1,19.011356824833257,6.328571428571429,16.763697478590043,"tt0414993,tt0454987,tt0420835,tt0790604,tt0470765,tt0308055,tt0366548",19.208791208791208
1475,1786,98,1698.0,3026,tt0462338,movie,The Hoax,The Hoax,0,2006,\N,116,"Biography,Comedy,Drama",hoax,2007-04-06,The Hoax,25000000.0,7164995.0,7164995.0,Walt Disney,R,Drama,1,6.7,17050.0,26.134615384615383,,-17835005.0,18.77249888469343,17.034386422832473,1,18.94685558798933,6.55,17.64509626373127,"tt0444682,tt0462322",5.355769230769231
1476,1787,99,1699.0,1788,tt0300270,movie,The Holy Girl,La niña santa,0,2004,\N,106,Drama,holy girl,2005-04-29,The Holy Girl,1400000.0,304124.0,1261792.0,Fine Line,R,Drama,1,6.7,4205.0,18.423076923076923,,-138208.0,18.889820206163304,14.151983508870947,0,0.0,0.0,0.0,,0.0
1477,1789,104,1704.0,8442,tt1172994,movie,The House of the Devil,The House of the Devil,0,2009,\N,95,"Horror,Mystery",house of the devil,2009-10-30,The House of the Devil,1000000.0,101215.0,102812.0,Magnolia Pictures,R,Horror,1,6.3,50316.0,8.846153846153847,,-897188.0,18.88506117385567,13.815511557963774,1,18.830270374511556,6.1,16.066802461833923,tt1161418,12.23076923076923
1478,1790,108,1708.0,12789,tt1491044,movie,The Iceman,The Iceman,0,2012,\N,106,"Biography,Crime,Drama",iceman,2013-05-03,The Iceman,10000000.0,1930282.0,3623609.0,Alchemy,R,Drama,1,6.8,78050.0,31.442307692307693,,-6376391.0,18.850016077803033,16.118095750958318,1,18.82730167051163,6.2,16.118095750958318,tt2553908,20.442307692307693
1479,1791,111,1711.0,6778,tt1054606,movie,The Imaginarium of Doctor Parnassus,The Imaginarium of Doctor Parnassus,0,2009,\N,123,"Adventure,Comedy,Fantasy",imaginarium of doctor parnassus,2009-12-25,The Imaginarium of Doctor Parnassus,30000000.0,7689607.0,64352607.0,Sony Pictures Classics,PG-13,Adventure,1,6.8,152801.0,22.173076923076923,,34352607.0,19.085184634261743,17.21670797295976,1,20.158403180991485,7.6,18.31532023940565,tt0988045,6.403846153846154
1480,1792,112,1712.0,17074,tt2084970,movie,The Imitation Game,The Imitation Game,0,2014,\N,114,"Biography,Drama,Thriller",imitation game,2014-11-28,The Imitation Game,15000000.0,91125143.0,227773686.0,Weinstein Co.,PG-13,Drama,1,8.0,807702.0,10.75,,212773686.0,19.736482056203133,16.52356082573315,1,19.2358037492423,6.3,17.504390037078213,tt2170439,5.557692307692308
1481,1793,113,1713.0,16270,tt1951181,movie,The Immigrant,The Immigrant,0,2013,\N,120,"Drama,Romance",immigrant,2014-05-16,The Immigrant,16000000.0,2013456.0,7585011.0,RADiUS-TWC,R,Drama,1,6.6,33270.0,44.98076923076923,,-8414989.0,18.83665716084968,16.588099342704055,1,18.975817447176393,7.0,17.034386422832473,tt1647668,5.5
1482,1795,116,1716.0,9072,tt1220617,tvSeries,The Inbetweeners,The Inbetweeners,0,2008,2010,25,Comedy,inbetweeners,2012-09-07,The Inbetweeners,5700000.0,35955.0,86051320.0,Wrekin Hill Enterta…,R,Comedy,1,8.4,92596.0,22.096153846153847,,80351320.0,19.297612248440586,15.555976908243359,1,18.953481392473076,7.0,15.607270193858982,tt1840417,82.09615384615384
1483,1796,117,1717.0,5093,tt0790628,movie,The Incredible Burt Wonderstone,The Incredible Burt Wonderstone,0,2013,\N,100,Comedy,incredible burt wonderstone,2013-03-15,The Incredible Burt Wonderstone,32000000.0,22537881.0,27392609.0,Warner Bros.,PG-13,Comedy,1,5.9,75393.0,5.653846153846154,,-4607391.0,18.861465440069505,17.281246492014,0,0.0,0.0,0.0,,0.0
1484,1797,119,1719.0,1910,tt0317705,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation",incredibles,2004-11-05,The Incredibles,92000000.0,261441092.0,614726752.0,Walt Disney,PG,Adventure,1,8.0,785396.0,7.863636363636363,,522726752.0,20.341605268672133,18.33729914588288,1,19.521404701477593,6.6,18.95130900089689,tt0338348,5.933333333333334
1485,1798,120,1720.0,13956,tt1594562,movie,The Innkeepers,The Innkeepers,0,2011,\N,101,"Drama,Horror,Mystery",innkeepers,2012-02-03,The Innkeepers,750000.0,78396.0,1011535.0,Magnolia Pictures,R,Horror,1,5.5,36838.0,7.538461538461538,,261535.0,18.892317638693576,13.527829818844939,1,18.794095558163047,6.5,17.504390037078213,tt1430615,4.673076923076923
1486,1799,121,1721.0,19125,tt2361509,movie,The Intern,The Intern,0,2015,\N,121,"Comedy,Drama",intern,2015-09-25,The Intern,40000000.0,75764672.0,197232734.0,Warner Bros.,PG-13,Comedy,1,7.1,267764.0,5.9423076923076925,,157232734.0,19.575146242274126,17.504390037078213,1,19.37648101357875,6.3999999999999995,16.46130247037568,"tt3488710,tt2510894,tt2403021",24.25
1487,1800,122,1722.0,18352,tt2234155,movie,The Internship,The Internship,0,2013,\N,119,Comedy,internship,2013-06-07,The Internship,58000000.0,44672764.0,93672764.0,20th Century Fox,PG-13,Comedy,1,6.3,212491.0,11.923076923076923,,35672764.0,19.09195425558918,17.87595358575207,1,19.35496508744792,9.4,17.281246492014,tt14657208,7.5
1488,1801,123,1723.0,21049,tt2788710,movie,The Interview,The Interview,0,2014,\N,112,"Action,Adventure,Comedy",interview,2014-02-06,The Interview,44000000.0,6105175.0,12342632.0,Sony Pictures,R,Comedy,1,6.5,347243.0,79.92307692307692,,-31657368.0,18.670214065893557,17.599700214609808,1,19.43243308589319,6.9,17.363985567370236,"tt3602450,tt1490017,tt2177771",9.589743589743591
1489,1802,124,1724.0,6831,tt1058017,movie,The Invention of Lying,The Invention of Lying,0,2009,\N,100,"Comedy,Fantasy,Romance",invention of lying,2009-10-02,The Invention of Lying,18500000.0,18451251.0,32679264.0,Warner Bros.,PG-13,Comedy,1,6.3,146984.0,4.884615384615385,,14179264.0,18.975595585447316,16.733281344102608,1,19.158708771837105,7.3,16.369089081122723,"tt1156398,tt1019452",6.721153846153847
1490,1803,125,1725.0,6095,tt1007029,movie,The Iron Lady,The Iron Lady,0,2011,\N,105,"Biography,Drama",iron lady,2012-01-13,The Iron Lady,14000000.0,29959436.0,115592104.0,Weinstein Co.,PG-13,Drama,1,6.4,112584.0,6.769230769230769,,101592104.0,19.382296997428295,16.454567959008102,1,18.91394476552855,7.5,15.761420849876721,tt1242460,27.57692307692308
1491,1806,130,1730.0,5372,tt0842926,movie,The Kids Are All Right,The Kids Are All Right,0,2010,\N,106,"Comedy,Drama,Romance",kids are all right,2010-07-09,The Kids Are All Right,4000000.0,20811365.0,36275469.0,Focus Features,R,Comedy,1,7.0,133477.0,6.903846153846154,,32275469.0,19.074439641319955,15.201805169084134,1,19.26289513153649,6.25,18.197537208263157,"tt0963966,tt1424381",7.596153846153847
1492,1807,131,1731.0,5809,tt0954947,movie,The Killer Inside Me,The Killer Inside Me,0,2010,\N,109,"Crime,Drama,Mystery",killer inside me,2010-06-18,The Killer Inside Me,13000000.0,217277.0,3617277.0,IFC Films,R,Drama,1,6.1,35350.0,18.192307692307693,,-9382723.0,18.830252594504984,16.380459992348886,1,19.080544554284963,5.5,18.121671341129986,"tt1075747,tt1013743",8.086538461538462
1493,1808,132,1732.0,2796,tt0431197,movie,The Kingdom,The Kingdom,0,2007,\N,110,"Action,Drama,Thriller",kingdom,2007-09-28,The Kingdom,72500000.0,47467250.0,86509602.0,Universal,R,Action,1,7.0,131014.0,44.96153846153846,,14009602.0,18.974621045311082,18.099097133618006,1,19.144730041468275,6.85,16.603485173931368,"tt0492956,tt0399095",51.625
1494,1809,134,1734.0,2032,tt0335245,movie,The Ladykillers,The Ladykillers,0,2004,\N,104,"Comedy,Crime,Thriller",ladykillers,2004-03-26,The Ladykillers,35000000.0,39692139.0,77392139.0,Walt Disney,R,Comedy,1,6.2,107883.0,19.0,,42392139.0,19.12571766063143,17.370858648025116,1,19.09130492004513,5.8999999999999995,17.072162650791952,"tt0300051,tt0066826,tt0331632",40.60470085470085
1495,1810,135,1735.0,2630,tt0410297,movie,The Lake House,The Lake House,0,2006,\N,99,"Drama,Fantasy,Romance",lake house,2006-06-16,The Lake House,40000000.0,52330111.0,114830111.0,Warner Bros.,PG,Drama,1,6.8,155750.0,9.865384615384617,,74830111.0,19.27437288301065,17.504390037078213,1,19.28532302717634,5.45,17.595550814433523,"tt0457510,tt0455499",9.163461538461538
1496,1811,136,1736.0,5746,tt0938283,movie,The Last Airbender,The Last Airbender,0,2010,\N,103,"Action,Adventure,Family",last airbender,2010-07-01,The Last Airbender,150000000.0,131772187.0,319713881.0,Paramount Pictures,PG,Adventure,1,4.0,169511.0,13.173076923076923,,169713881.0,19.61373581209946,18.826145858727195,1,19.609807674461535,5.35,17.534702350339366,"tt1125929,tt1325004",10.125
1497,1813,138,1738.0,10464,tt1320244,movie,The Last Exorcism,The Last Exorcism,0,2010,\N,87,"Horror,Mystery,Thriller",last exorcism,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0,Lionsgate,PG-13,Horror,1,5.7,51642.0,4.0,,68365900.0,19.246459729504185,14.403297778421793,1,18.975968043524077,6.25,16.902403658873574,"tt1135084,tt1020558",19.875
